Timestamp,Milliseconds,X,Y,Z
2019-05-13 08:45:46,29001,0.3115116,3.9452634,8.972637
2019-05-13 08:45:46,29101,0.122286364,4.233218,8.845072
2019-05-13 08:45:46,29202,0.3226479,4.196492,8.857521
2019-05-13 08:45:46,29301,0.17465441,4.004802,8.949939
2019-05-13 08:45:47,29401,0.045530897,4.041384,8.935071
2019-05-13 08:45:47,29502,-0.11393165,4.190213,8.865635
2019-05-13 08:45:47,29601,-0.022375206,3.9827974,8.961428
2019-05-13 08:45:47,29701,0.24252515,3.7738686,9.048175
2019-05-13 08:45:47,29801,0.31899887,3.2596247,9.243563
2019-05-13 08:45:47,29901,0.3893936,3.7091448,9.069785
2019-05-13 08:45:47,30002,0.12596169,3.7320144,9.067886
2019-05-13 08:45:47,30101,-0.22877413,3.734727,9.064759
2019-05-13 08:45:47,30201,-0.6282754,3.8056374,9.016249
2019-05-13 08:45:47,30301,-0.8682266,3.6878226,9.045248
2019-05-13 08:45:48,30402,-0.89355993,3.496648,9.118407
2019-05-13 08:45:48,30501,-0.85369056,3.5647688,9.095823
2019-05-13 08:45:48,30601,-0.97179896,3.5644152,9.084103
2019-05-13 08:45:48,30702,-0.79526335,3.2329545,9.224203
2019-05-13 08:45:48,30801,-0.47040933,3.0512967,9.30799
2019-05-13 08:45:48,30901,0.022408742,2.638915,9.444893
2019-05-13 08:45:48,31001,-0.08950981,2.130864,9.571927
2019-05-13 08:45:48,31101,-0.33567324,2.744639,9.408754
2019-05-13 08:45:48,31201,-0.50524545,2.7807548,9.390553
2019-05-13 08:45:48,31302,-1.0064847,2.7494676,9.359368
2019-05-13 08:45:49,31401,-1.0010277,2.594398,9.404118
2019-05-13 08:45:49,31501,-0.94956005,3.2773578,9.19389
2019-05-13 08:45:49,31602,-0.30986544,3.8800368,9.001093
2019-05-13 08:45:49,31701,-0.20414779,4.0432324,8.932018
2019-05-13 08:45:49,31801,-0.18944515,4.243063,8.839167
2019-05-13 08:45:49,31901,0.09262919,4.2102094,8.856406
2019-05-13 08:45:49,32002,0.34343088,3.644625,9.097755
2019-05-13 08:45:49,32102,0.33380103,3.0497892,9.314383
2019-05-13 08:45:49,32201,-0.032272622,3.2634687,9.247653
2019-05-13 08:45:49,32301,-0.45286885,3.2916415,9.226611
2019-05-13 08:45:50,32401,-0.7557178,3.339421,9.189534
2019-05-13 08:45:50,32501,-0.7808723,3.3390934,9.18755
2019-05-13 08:45:50,32601,-0.69627255,3.5580819,9.11184
2019-05-13 08:45:50,32701,-0.40785658,4.0319877,8.930122
2019-05-13 08:45:50,32801,-0.4572741,4.4086785,8.747845
2019-05-13 08:45:50,32901,-0.5620361,4.4694204,8.710841
2019-05-13 08:45:50,33001,-0.492836,4.1313295,8.880292
2019-05-13 08:45:50,33101,-0.32298648,3.6551452,9.094281
2019-05-13 08:45:50,33202,-0.08612097,2.924317,9.360092
