Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2019-05-13 09:07:57,1360201,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:57,1360301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:58,1360401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:58,1360502,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:58,1360601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:58,1360701,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:58,1360801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:58,1360901,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:58,1361001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:58,1361101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:58,1361202,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:58,1361301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:59,1361401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:59,1361501,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:59,1361601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:59,1361702,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:59,1361801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:59,1361901,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:59,1362001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:59,1362101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:59,1362201,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:07:59,1362302,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:00,1362401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:00,1362501,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:00,1362601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:00,1362701,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:00,1362801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:00,1362902,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:00,1363001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:00,1363101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:00,1363201,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:00,1363301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:01,1363401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:01,1363502,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:01,1363601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:01,1363701,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:01,1363801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:01,1363901,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:01,1364001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:01,1364101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:01,1364202,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:01,1364301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:02,1364401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:02,1364501,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:02,1364601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:02,1364702,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:02,1364801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:02,1364901,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:02,1365001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:02,1365101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:02,1365202,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:02,1365301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:03,1365401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:03,1365501,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:03,1365601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:03,1365701,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:03,1365801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:03,1365901,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:03,1366001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:03,1366101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:03,1366202,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:03,1366301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:04,1366401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:04,1366501,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:04,1366601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:04,1366701,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:04,1366802,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:04,1366901,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:04,1367001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:04,1367101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:04,1367201,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:04,1367302,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:05,1367401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:05,1367501,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:05,1367601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:05,1367701,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:05,1367802,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:05,1367901,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:05,1368001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:05,1368101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:05,1368201,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:05,1368302,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:06,1368401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:06,1368501,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:06,1368601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:06,1368702,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:06,1368801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:06,1368901,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:06,1369001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:06,1369101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:06,1369202,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:06,1369301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:07,1369401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:07,1369501,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:07,1369601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:07,1369702,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:07,1369801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:07,1369901,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:07,1370002,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:07,1370101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:07,1370201,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:07,1370301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:08,1370402,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:08,1370501,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:08,1370601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:08,1370701,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:08,1370801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:08,1370902,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:08,1371001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:08,1371101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:08,1371201,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:08,1371301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:09,1371401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:09,1371502,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:09,1371601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:09,1371701,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:09,1371801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:09,1371902,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:09,1372001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:09,1372101,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:09,1372202,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:09,1372301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:10,1372401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:10,1372501,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:10,1372601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:10,1372702,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:10,1372801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:10,1372901,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:10,1373001,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:10,1373103,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:10,1373201,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:10,1373301,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:11,1373401,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:11,1373502,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:11,1373601,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:11,1373701,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:11,1373801,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
2019-05-13 09:08:35,1398054,0.164404,-0.072973,-0.703846,0.687201,0.0
